R2	R5	R12	R15	R16	R19	R30	R32	R37	R39	R40	R43	R48	R49	R56	R60	R64	R65	R67	R70	R71	R84	R85	R86	R87	R90	R91	R99	R116	R119	R122	R129	R133	R136	R139	R149	R152	R157	R158	R165	R167	R171	R174	R175	R176	R177	R183	R187	R188	R189	R193	R194	R200	R206	R211	R213	R214	R220	R222	R224	R226	R227	R237	R238	R239	R265	R267	R271	R277	R278	R285	R286	R289	R291	R292	R297	R301	R302	R305	R309	R310	R316	R317	R319	R320	R325	R335	R340	R344	R350	R354	R366	R370	R372	R383	R384	R385	R387	R389	R400	R402	R406	R407	R411	R413	R414	R423	R428	R433	R444	R448	R452	R460	R468	R473	R476	R478	R479	R482	R492	R496	R497	R501	R502	R503	R506	R515	R516	R520	R538	R543	R556	R559	R561	R566	R571	R572	R575	R580	R585	R590	R592	R593	R594	R595	R602	R603	R617	R620	R621	R622	R625	R633	R638	R641	R645	R646	R653	R662	R665	R667	R672	R676	R677	R681	R685	R689	R692	R696	R697	R701	R703	R712	R716	R717	R718	R722	R723	R724	R726	R730	R732	R733	R735	R736	R738	R740	R741	R744	R745	R751	R754	R760	R767	R775	R777	R778	R792	R798	R802	R804	R810	R811	R815	R817	R821	R823	R825	R830	R837	R838	R847	R853	R858	R861	R864	R867	R868	R871	R881	R883	R888	R890	R895	R897	R898	R901	R906	R911	R916	R920	R921	R925	R926	R932	R943	R944	R951	R953	R954	R957	R961	R963	R974	R979	R990	R991	R994	R995	R998	R1003	R1008	R1016	R1033	R1034	R1040	R1041	R1043	R1049	R1054	R1057	R1062	R1074	R1079	R1086	R1088	R1095	R1100	R1105	R1118	R1121	R1123	R1124	R1127	R1139	R1140	R1147	R1149	R1153	R1157	R1158	R1165	R1171	R1173	R1174	R1179	R1181	R1184	R1185	R1186	R1191	R1192	R1193	R1194	R1197	R1198	R1202	R1206	R1207	R1212	R1215	R1222	R1227	R1234	R1240	R1245	R1249	R1250	R1255	R1260	R1264	R1266	R1272	R1273	R1274	R1275	R1276	R1289	R1290	R1305	R1311	R1312	R1318	R1322	R1326	R1335	R1337	R1346	R1360	R1366	R1369	R1370	R1374	R1388	R1390	R1397	R1405	R1411	R1413	R1420	R1421	R1422	R1428	R1429	R1431	R1433	R1436	R1437	R1448	R1449	R1450	R1458	R1460	R1462	R1464	R1467	R1468	R1471	R1478	R1483	R1485	R1489	R1491	R1493	R1495	R1497	R1498	R1502	R1504	R1508	R1511	R1514	R1518	R1520	R1524	R1535	R1537	R1538	R1541	R1542	R1543	R1547	R1549	R1550	R1551	R1556	R1562	R1570	R1576	R1578	R1587	R1592	R1594	R1595	R1604	R1605	R1608	R1614	R1620	R1622	R1623	R1626	R1627	R1628	R1630	R1632	R1635	R1636	R1640	R1646	R1648	R1657	R1658	R1662	R1671	R1672	R1676	R1678	R1679	R1683	R1687	R1688	R1691	R1692	R1699	R1705	R1706	R1708	R1714	R1715	R1733	R1735	R1745	R1748	R1750	R1752	R1756	R1759	R1760	R1763	R1772	R1788	R1790	R1792	R1796	R1799	R1804	R1808	R1812	R1813	R1820	R1829	R1831	R1845	R1847	R1848	R1849	R1856	R1860	R1866	R1867	R1868	R1873	R1876	R1881	R1886	R1890	R1893	R1894	R1907	R1908	R1910	R1912	R1913	R1914	R1915	R1918	R1920	R1934	R1944	R1947	R1948	R1954	R1956	R1964	R1967	R1971	R1972	R1973	R1977	R1988	R1990	R1991	R1994	R1995	R1998	R2008	R2011	R2012	R2014	R2015	R2018	R2019	R2021	R2027	R2030	R2035	R2037	R2044	R2047	R2050	R2051	R2055	R2056	R2059	R2064	R2067	R2080	R2086	R2089	R2094	R2100	R2111	R2113	R2117	R2119	R2120	R2124	R2128	R2133	R2137	R2140	R2141	R2142	R2150	R2157	R2166	R2168	R2171	R2174	R2177	R2178	R2185	R2192	R2193	R2196	R2197	R2199	R2202	R2203	R2213	R2215	R2218	R2220	R2235	R2239	R2242	R2245	R2251	R2253	R2255	R2256	R2263	R2264	R2266	R2270	R2273	R2281	R2284	R2291	R2298	R2303	R2309	R2310	R2313	R2314	R2315	R2318	R2319	R2325	R2331	R2332	R2336	R2337	R2341	R2344	R2346	R2352	R2358	R2363	R2367	R2368	R2369	R2370	R2375	R2382	R2383	R2393	R2395	R2396	R2399	R2400	R2411	R2414	R2428	R2437	R2443	R2444	R2445	R2450	R2456	R2462	R2464	R2469	R2476	R2478	R2479	R2488	R2499	R2500	R2504	R2513	R2516	R2524	R2525	R2533	R2537	R2543	R2544	R2547	R2551	R2558	R2559	R2576	R2579	R2583	R2586	R2590	R2591	R2596	R2599	R2601	R2616	R2618	R2620	R2621	R2622	R2623	R2634	R2635	R2637	R2638	R2647	R2654	R2657	R2662	R2676	R2679	R2680	R2686	R2689	R2690	R2701	R2705	R2706	R2709	R2716	R2720	R2733	R2736	R2750	R2759	R2760	R2772	R2776	R2779	R2780	R2781	R2782	R2787	R2791	R2795	R2800	R2805	R2814	R2818	R2821	R2826	R2851	R2853	R2861	R2862	R2864	R2865	R2868	R2871	R2874	R2877	R2887	R2889	R2895	R2898	R2901	R2903	R2910	R2912	R2913	R2916	R2919	R2929	R2933	R2935	R2939	R2941	R2943	R2948	R2952	R2954	R2958	R2961	R2962	R2971	R2977	R2978	R2985	R2988	R2990	R2994	R3007	R3008	R3009	R3014	R3017	R3020	R3021	R3028	R3030	R3034	R3037	R3039	R3044	R3046	R3048	R3053	R3057	R3061	R3064	R3069	R3078	R3079	R3084	R3086	R3090	R3091	R3099	R3102	R3105	R3108	R3110	R3114	R3115	R3120	R3121	R3122	R3124	R3127	R3128	R3138	R3139	R3140	R3151	R3156	R3157	R3170	R3173	R3175	R3179	R3183	R3185	R3190	R3197	R3199	R3201	R3202	R3203	R3204	R3210	R3212	R3213	R3215	R3216	R3221	R3222	R3226	R3237	R3262	R3269	R3282	R3284	R3285	R3286	R3287	R3288	R3294	R3299	R3302	R3303	R3304	R3305	R3307	R3310	R3316	R3320	R3325	R3329	R3333	R3338	R3356	R3359	R3369	R3370	R3373	R3375	R3388	R3394	R3399	R3401	R3404	R3418	R3422	R3424	R3426	R3427	R3429	R3430	R3431	R3434	R3435	R3436	R3437	R3449	R3452	R3454	R3459	R3461	R3472	R3473	R3474	R3479	R3484	R3485	R3488	R3489	R3493	R3494	R3498	R3505	R3510	R3516	R3518	R3519	R3523	R3528	R3531	R3533	R3534	R3537	R3539	R3540	R3541	R3542	R3543	R3544	R3545	R3555	R3559	R3565	R3571	R3579	R3586	R3589	R3593	R3605	R3611	R3621	R3623	R3632	R3639	R3647	R3648	R3653	R3657	R3669	R3670	R3671	R3672	R3678	R3679	R3680	R3682	R3686	R3687	R3697	R3703	R3704	R3733	R3735	R3737	R3739	R3741	R3744	R3745	R3746	R3749	R3753	R3758	R3773	R3774	R3779	R3782	R3783	R3786	R3789	R3790	R3792	R3794	R3805	R3808	R3812	R3816	R3820	R3823	R3827	R3831	R3833	R3841	R3842	R3851	R3853	R3856	R3857	R3862	R3865	R3867	R3870	R3871	R3875	R3878	R3885	R3888	R3890	R3897	R3909	R3914	R3924	R3931	R3934	R3938	R3939	R3952	R3953	R3961	R3966	R3968	R3970	R3972	R3977	R3979	R3980	R3981	R3984	R3985	R3992	R4004	R4009	R4016	R4022	R4023	R4025	R4026	R4029	R4040	R4045	R4051	R4052	R4054	R4058	R4059	R4060	R4068	R4069	R4076	R4077	R4078	R4084	R4086	R4093	R4094	R4097	R4111	B5	B11	B14	B19	B26	B30	B34	B37	B45	B49	B57	B61	B80	B82	B91	B93	B95	B113	B115	B116	B120	B122	B123	B127	B128	B137	B139	B140	B150	B165	B167	B174	B187	B194	B196	B201	B203	B204	B221	B224	B226	B227	B238	B244	B245	B248	B250	B252	B256	B259	B260	B261	B265	B266	B273	B277	B283	B287	B290	B291	B296	B303	B308	B309	B312	B314	B315	B320	B324	B340	B341	B344	B347	B350	B351	B358	B362	B363	B366	B379	B380	B381	B383	B388	B392	B395	B399	B401	B403	B413	B417	B421	B422	B434	B453	B463	B464	B465	B467	B473	B480	B484	B487	B491	B502	B503	B505	B509	B516	B522	B529	B530	B537	B539	B543	B555	B556	B557	B558	B560	B561	B564	B568	B578	B584	B590	B592	B594	B595	B597	B599	B602	B604	B605	B609	B610	B614	B615	B617	B618	B620	B624	B627	B630	B634	B648	B656	B659	B660	B669	B671	B672	B679	B681	B682	B683	B687	B690	B694	B696	B720	B726	B736	B739	B740	B741	B745	B756	B762	B767	B768	B773	B776	B779	B782	B783	B784	B785	B796	B797	B798	B803	B804	B807	B808	B809	B810	B814	B822	B824	B830	B832	B854	B856	B858	B865	B870	B875	B877	B878	B881	B885	B891	B909	B913	B915	B921	B927	B929	B933	B935	B936	B944	B950	B964	B966	B968	B970	B971	B972	B982	B984	B985	B988	B992	B998	B1001	B1011	B1014	B1015	B1019	B1022	B1024	B1027	B1032	B1033	B1037	B1039	B1045	B1051	B1055	B1063	B1066	B1076	B1081	B1085	B1086	B1089	B1091	B1093	B1102	B1111	B1112	B1114	B1118	B1121	B1123	B1127	B1129	B1133	B1134	B1135	B1140	B1144	B1145	B1147	B1148	B1151	B1152	B1156	B1157	B1158	B1164	B1183	B1185	B1186	B1187	B1194	B1202	B1211	B1220	B1221	B1222	B1230	B1231	B1243	B1248	B1251	B1254	B1262	B1264	B1268	B1270	B1272	B1279	B1285	B1292	B1294	B1306	B1318	B1319	B1326	B1332	B1334	B1335	B1337	B1345	B1351	B1367	B1368	B1370	B1377	B1378	B1385	B1389	B1391	B1394	B1410	B1412	B1415	B1421	B1422	B1423	B1427	B1433	B1436	B1437	B1440	B1442	B1449	B1452	B1457	B1458	B1459	B1462	B1463	B1465	B1471	B1475	B1477	B1478	B1479	B1485	B1490	B1495	B1497	B1507	B1508	B1509	B1514	B1519	B1529	B1536	B1538	B1540	B1548	B1549	B1552	B1563	B1567	B1572	B1574	B1576	B1579	B1580	B1589	B1596	B1597	B1598	B1612	B1623	B1626	B1636	B1642	B1643	B1644	B1649	B1662	B1665	B1676	B1700	B1701	B1706	B1708	B1709	B1714	B1715	B1718	B1724	B1729	B1731	B1742	B1749	B1753	B1758	B1759	B1760	B1770	B1772	B1778	B1780	B1788	B1792	B1793	B1796	B1805	B1806	B1807	B1810	B1812	B1813	B1817	B1820	B1826	B1827	B1829	B1836	B1838	B1841	B1847	B1849	B1866	B1867	B1879	B1883	B1898	B1906	B1908	B1909	B1913	B1936	B1939	B1945	B1950	B1953	B1956	B1963	B1966	B1975	B1977	B1980	B1986	B1987	B1998	B2001	B2002	B2004	B2005	B2006	B2019	B2037	B2039	B2040	B2047	B2050	B2053	B2059	B2060	B2064	B2078	B2096	B2099	B2102	B2108	B2109	B2114	B2116	B2119	B2122	B2130	B2134	B2135	B2137	B2138	B2139	B2148	B2150	B2151	B2154	B2157	B2161	B2163	B2165	B2166	B2168	B2177	B2182	B2189	B2196	B2200	B2203	B2204	B2207	B2212	B2213	B2216	B2217	B2221	B2224	B2226	B2233	B2240	B2243	B2245	B2247	B2248	B2251	B2252	B2256	B2257	B2258	B2260	B2266	B2269	B2271	B2274	B2286	B2288	B2289	B2298	B2303	B2318	B2319	B2321	B2329	B2333	B2337	B2345	B2353	B2356	B2358	B2364	B2367	B2375	B2379	B2383	B2386	B2391	B2394	B2395	B2396	B2409	B2411	B2412	B2430	B2431	B2437	B2438	B2442	B2444	B2447	B2448	B2461	B2462	B2464	B2468	B2470	B2471	B2494	B2499	B2511	B2522	B2525	B2531	B2532	B2535	B2536	B2537	B2538	B2539	B2548	B2557	B2558	B2559	B2576	B2586	B2587	B2590	B2591	B2597	B2598	B2603	B2605	B2613	B2626	B2627	B2631	B2639	B2647	B2649	B2653	B2655	B2656	B2657	B2662	B2667	B2674	B2676	B2677	B2678	B2679	B2681	B2682	B2690	B2695	B2716	B2725	B2729	B2732	B2738	B2740	B2741	B2752	B2755	B2760	B2766	B2774	B2782	B2784	B2786	B2788	B2798	B2809	B2813	B2814	B2817	B2821	B2826	B2828	B2829	B2830	B2831	B2841	B2844	B2849	B2850	B2851	B2853	B2855	B2863	B2864	B2869	B2872	B2877	B2878	B2879	B2880	B2885	B2886	B2892	B2903	B2908	B2912	B2916	B2917	B2925	B2941	B2943	B2947	B2960	B2961	B2970	B2972	B2981	B2982	B2987	B2990	B2995	B2997	B3001	B3003	B3005	B3014	B3025	B3026	B3032	B3037	B3039	B3044	B3048	B3062	B3063	B3064	B3070	B3071	B3076	B3080	B3081	B3083	B3084	B3085	B3088	B3094	B3098	B3106	B3107	B3111	B3113	B3120	B3128	B3136	B3140	B3157	B3158	B3160	B3161	B3163	B3164	B3167	B3178	B3179	B3181	B3183	B3193	B3198	B3205	B3206	B3207	B3211	B3213	B3214	B3221	B3223	B3225	B3226	B3229	B3236	B3240	B3242	B3246	B3247	B3252	B3258	B3264	B3266	B3273	B3274	B3276	B3284	B3295	B3297	B3303	B3306	B3311	B3312	B3313	B3325	B3328	B3329	B3336	B3340	B3345	B3349	B3350	B3351	B3364	B3368	B3372	B3375	B3376	B3378	B3379	B3380	B3382	B3390	B3391	B3394	B3396	B3401	B3402	B3407	B3421	B3424	B3429	B3433	B3437	B3443	B3445	B3448	B3450	B3451	B3453	B3459	B3468	B3480	B3481	B3486	B3488	B3493	B3496	B3497	B3499	B3501	B3511	B3514	B3516	B3517	B3518	B3519	B3520	B3521	B3522	B3526	B3530	B3531	B3532	B3534	B3542	B3543	B3550	B3563	B3564	B3568	B3571	B3574	B3575	B3578	B3583	B3594	B3599	B3601	B3602	B3604	B3611	B3613	B3614	B3617	B3618	B3619	B3622	B3628	B3629	B3634	B3635	B3637	B3641	B3646	B3655	B3658	B3666	B3673	B3674	B3683	B3690	B3694	B3695	B3699	B3700	B3704	B3706	B3712	B3716	B3721	B3733	B3736	B3737	B3738	B3740	B3741	B3746	B3768	B3780	B3781	B3784	B3786	B3787	B3792	B3808	B3812	B3814	B3826	B3827	B3828	B3833	B3839	B3840	B3843	B3858	B3865	B3870	B3877	B3879	B3880	B3883	B3885	B3902	B3906	B3918	B3930	B3933	B3934	B3939	B3942	B3948	B3950	B3967	B3971	B3976	B3977	B3979	B3980	B3981	B3985	B3988	B3991	B4002	B4004	B4006	B4007	B4011	B4019	B4021	B4023	B4025	B4027	B4032	B4043	B4045	B4046	B4047	B4048	B4049	B4053	B4055	B4061	B4062	B4063	B4071	B4074	B4076	B4084	B4085	B4095	B4098	B4099	B4101	B4102	B4109	B4115	B4117	B4125	B4126	B4131	B4132	B4133	B4135	B4146	B4152	B4157	B4166	B4169	B4173	B4176	B4179	B4180	B4183	B4186	B4189	B4190	B4192	B4196	B4197	B4200	B4201	B4203	B4209	B4210	B4211	B4213	B4214	B4225	B4230	B4237	B4239	B4241	B4242	B4245	B4248	B4253	B4258	B4266	B4274	B4279	B4280	B4282	B4289	B4291	B4306	B4309	B4310	B4319	B4321	B4324	B4325	B4326	B4329	B4336	B4337	B4343	B4351
ENSG00000187608	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	2	1	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	2	3	0	0	2	0	0	0	0	0	1	0	1	1	0	0	0	0	0	2	0	0	0	0	0	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	2	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	4	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	2	0	0	1	4	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	1	0	0	2	0	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	1	2	0	1	0	0	0	2	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	2	1	0	1	1	0	0	0	1	2	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	1	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	2	0	1	1	0	2	0	0	0	1	0	0	3	0	1	0	1	0	0	0	0	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	3	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	0	0	1	1	0	1	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	0	0	2	1	1	1	1	1	0	0	0	1	0	0	0	2	0	0	0	1	0	2	2	0	1	0	0	0	2	2	1	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	1	0	1	1	0	0	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	1	0	1	1	2	0	1	0	0	0	1	0	0	0	0	0	2	0	0	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	1	1	2	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	2	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	0	0	1	0	1	0	0	0	0	0	2	0	1	0	0	1	0	2	0	0	0	0	0	4	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	1	1	2	0	0	2	0	3	1	1	0	0	1	0	0	0	1	0	1	0	0	1	2	1	1	0	0	0	0	1	0	3	1	1	1	0	0	0	2	0	1	0	1	0	0	0	2	0	0	0	1	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	2	0	2	1	0	0	0	1	0	0	1	0	1	0	0	0	0	2	1	0	0	0	0	2	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	1	0	0	9	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	2	0	0	1	0	1	1	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	2	1	3	1	1	0	0	0	3	1	0	1	1	1	1	0	0	1	0	2	0	0	0	0	0	0	8	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	2	0	0	1	1	0	0	2	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	1	2	1	0	8	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	2	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	1	0	1	0	0	0	3	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	2	0	0	1	0	1	2	0	0	4	0	0	1	0	0	0	0	0	1	2	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	2	1	0	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	2	1	0	1	0	1	0	0	0	1	1	2	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	3	0	0	0	0	0	0	0	2	1	1	0	1	1	0	1	1	16	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	2	0	0	0	0	0	2	0	0	0	1	1	0	0	1	1	1	0	0	0	0	1	2	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	3	1	0	0	0	0	2	0	1	4	0	0	0	1	1	1	0	2	0	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	0	1	0	1	0	0	1	2	0	0	0	0	0	0	1	1	1	0	2	4	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	7	0	0	1	0	0	1	0	0	1	0	2	2	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2	0	1	2	1	1	0	0	0	0	0	2	1	0	2	0	0	2	0	4	0	0	0	0	0	0	0	0	1	0	2	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
